timestamp,pid,proc_name,laddr,raddr,status,rinfo
2025-11-10 20:22:18,2520,WhatsApp.exe,192.168.1.2:53001,163.70.143.61:5222,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:50954,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64642,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51929,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64722,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51798,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:60526,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,4,System,127.0.0.1:28390,,LISTEN,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49351,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:60892,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:63709,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49687,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:63669,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,0,,192.168.1.2:51671,23.37.240.161:80,TIME_WAIT,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:61517,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:54030,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:61881,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49674,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57687,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:59152,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64844,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,2468,svchost.exe,0.0.0.0:5355,,NONE,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49181,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51970,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:61370,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51735,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,11736,svchost.exe,192.168.1.2:59390,,NONE,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:55070,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:56393,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:55418,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49353,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58470,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58694,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:59349,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58459,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,0,,192.168.1.2:52054,13.107.246.48:443,TIME_WAIT,UNKNOWN
2025-11-10 20:22:18,19336,backgroundTaskHost.exe,192.168.1.2:58489,49.44.146.150:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51648,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,3800,svchost.exe,0.0.0.0:49667,,LISTEN,
2025-11-10 20:22:18,22056,pwsh.exe,192.168.1.2:53055,20.50.88.242:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64735,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64644,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58427,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,2468,svchost.exe,:::5353,,NONE,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57334,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,11736,svchost.exe,::1:1900,,NONE,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:50937,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51823,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:65064,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:62238,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57817,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:59451,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:62236,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:63505,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49366,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:53054,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51969,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57355,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:53717,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:55578,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:60760,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49866,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:56457,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57349,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,0,,192.168.1.2:51821,150.171.28.11:443,TIME_WAIT,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:56433,35.186.224.45:443,ESTABLISHED,UNKNOWN
